date,ward_name,NDVI,prcp,lst,msdi,GCI,GCI_class
2020-10-01,Heillu/Manyatta,0.03,32.04,30.65,0.0721,25.12,Poor
2020-11-01,Heillu/Manyatta,0.03,52.0,29.51,0.0947,24.34,Poor
2020-12-01,Heillu/Manyatta,0.03,46.54,30.18,0.0948,22.87,Poor
2021-01-01,Heillu/Manyatta,0.03,3.8,31.12,0.076,19.17,Very poor
2021-02-01,Heillu/Manyatta,0.03,2.96,35.2,0.0819,14.45,Very poor
2021-03-01,Heillu/Manyatta,0.03,23.43,32.5,0.0671,23.31,Poor
2021-04-01,Heillu/Manyatta,0.03,47.06,31.11,0.0851,24.37,Poor
2021-05-01,Heillu/Manyatta,0.03,25.44,30.9,0.0873,20.44,Poor
2021-06-01,Heillu/Manyatta,0.03,13.23,31.51,0.0706,21.64,Poor
2021-07-01,Heillu/Manyatta,0.03,5.22,28.59,0.0729,22.12,Poor
2021-08-01,Heillu/Manyatta,0.03,9.11,28.68,0.085,20.01,Poor
2021-09-01,Heillu/Manyatta,0.03,4.59,31.34,0.0781,18.67,Very poor
2021-10-01,Heillu/Manyatta,0.03,14.93,30.63,0.0819,20.11,Poor
2021-11-01,Heillu/Manyatta,0.03,36.36,29.94,0.0847,23.61,Poor
2021-12-01,Heillu/Manyatta,0.03,31.17,30.83,0.0789,23.32,Poor
2022-01-01,Heillu/Manyatta,0.03,2.14,33.13,0.0726,18.04,Very poor
2022-02-01,Heillu/Manyatta,0.03,8.22,33.79,0.0676,19.62,Very poor
2022-03-01,Heillu/Manyatta,0.03,21.61,32.46,0.0665,23.19,Poor
2022-04-01,Heillu/Manyatta,0.03,37.24,30.64,0.0884,22.38,Poor
2022-05-01,Heillu/Manyatta,0.03,23.26,32.16,0.0836,19.89,Very poor
2022-06-01,Heillu/Manyatta,0.03,9.34,30.38,0.0784,20.16,Poor
2022-07-01,Heillu/Manyatta,0.03,6.53,29.5,0.0816,19.68,Very poor
2022-08-01,Heillu/Manyatta,0.03,4.86,28.34,0.0868,19.18,Very poor
2022-09-01,Heillu/Manyatta,0.03,2.59,28.61,0.0875,18.42,Very poor
2022-10-01,Heillu/Manyatta,0.03,32.28,32.81,0.0857,20.41,Poor
2022-11-01,Heillu/Manyatta,0.03,42.35,30.48,0.0815,24.87,Poor
2022-12-01,Heillu/Manyatta,0.03,29.13,32.33,0.0865,20.08,Poor
2023-01-01,Heillu/Manyatta,0.03,2.86,33.46,0.0813,15.96,Very poor
2023-02-01,Heillu/Manyatta,0.03,2.38,33.96,0.0882,13.96,Very poor
2023-03-01,Heillu/Manyatta,0.03,37.1,33.21,0.0701,24.37,Poor
2023-04-01,Heillu/Manyatta,0.03,66.19,29.7,0.0882,27.99,Poor
2023-05-01,Heillu/Manyatta,0.0716,59.44,29.99,0.0848,30.31,Poor
2023-06-01,Heillu/Manyatta,0.03,15.64,28.32,0.0783,22.88,Poor
2023-07-01,Heillu/Manyatta,0.03,22.65,28.78,0.0846,22.28,Poor
2023-08-01,Heillu/Manyatta,0.03,16.84,28.81,0.0677,25.04,Poor
2023-09-01,Heillu/Manyatta,0.03,23.44,28.48,0.0712,25.63,Poor
2023-10-01,Heillu/Manyatta,0.0719,100.55,29.62,0.0797,38.61,Poor
2023-11-01,Heillu/Manyatta,0.208,129.78,29.02,0.0496,60.17,Good
2023-12-01,Heillu/Manyatta,0.2421,127.2,31.33,0.0624,57.44,Moderate
2024-01-01,Heillu/Manyatta,0.0745,16.38,32.59,0.0736,23.72,Poor
2024-02-01,Heillu/Manyatta,0.03,20.19,31.56,0.0828,20.05,Poor
2024-03-01,Heillu/Manyatta,0.0766,86.22,31.76,0.0716,36.65,Poor
2024-04-01,Heillu/Manyatta,0.1516,94.04,30.01,0.0679,45.41,Moderate
2024-05-01,Heillu/Manyatta,0.0342,30.57,28.12,0.0859,24.13,Poor
2024-06-01,Heillu/Manyatta,0.03,16.26,29.33,0.077,22.45,Poor
2024-07-01,Heillu/Manyatta,0.03,15.39,25.51,0.0799,24.72,Poor
2024-08-01,Heillu/Manyatta,0.03,13.92,28.62,0.0798,22.02,Poor
2024-09-01,Heillu/Manyatta,0.03,24.77,29.71,0.0808,22.74,Poor
2024-10-01,Heillu/Manyatta,0.03,44.16,30.63,0.0764,26.21,Poor
2024-11-01,Heillu/Manyatta,0.03,51.4,28.03,0.0772,29.32,Poor
2024-12-01,Heillu/Manyatta,0.03,45.79,32.22,0.0836,23.6,Poor
2025-01-01,Heillu/Manyatta,0.03,15.9,30.01,0.0812,20.92,Poor
2025-02-01,Heillu/Manyatta,0.03,15.29,32.58,0.0869,17.51,Very poor
2025-03-01,Heillu/Manyatta,0.03,45.52,32.39,0.0767,24.95,Poor
2025-04-01,Heillu/Manyatta,0.0674,81.01,27.93,0.0865,34.89,Poor
2025-05-01,Heillu/Manyatta,0.0768,67.76,29.22,0.0742,35.02,Poor
2025-06-01,Heillu/Manyatta,0.03,12.9,28.48,0.0802,21.86,Poor
2025-07-01,Heillu/Manyatta,0.03,15.03,27.9,0.0864,21.31,Poor
2025-08-01,Heillu/Manyatta,0.03,6.74,28.03,0.0746,22.44,Poor
2025-09-01,Heillu/Manyatta,0.03,14.93,29.84,0.0932,18.22,Very poor
2025-10-01,Heillu/Manyatta,0.03,57.87,31.09,0.0828,26.69,Poor
2025-11-01,Heillu/Manyatta,0.1563,116.28,27.5,0.0745,49.99,Moderate
2025-12-01,Heillu/Manyatta,0.133,74.63,31.98,0.0721,38.36,Poor
2026-01-01,Heillu/Manyatta,0.03,18.77,31.51,0.0915,17.91,Very poor
2026-02-01,Heillu/Manyatta,0.03,11.4,32.29,0.0846,17.6,Very poor
2026-03-01,Heillu/Manyatta,0.03,47.38,29.96,0.0837,25.65,Poor
2026-04-01,Heillu/Manyatta,0.0611,84.56,31.37,0.0795,33.82,Poor
2026-05-01,Heillu/Manyatta,0.0652,58.81,28.91,0.0731,33.22,Poor
2026-06-01,Heillu/Manyatta,0.03,16.28,30.97,0.0719,22.27,Poor
2026-07-01,Heillu/Manyatta,0.03,11.06,27.74,0.0741,23.5,Poor
2026-08-01,Heillu/Manyatta,0.03,22.67,27.46,0.0803,24.28,Poor
2019-01-01,Illeret,0.0898,17.58,32.37,0.0703,25.92,Poor
2019-02-01,Illeret,0.1204,12.66,31.82,0.0757,26.5,Poor
2019-03-01,Illeret,0.256,63.24,33.44,0.0579,47.06,Moderate
2019-04-01,Illeret,0.3646,84.35,30.02,0.0462,63.52,Good
2019-05-01,Illeret,0.4047,88.27,27.78,0.0372,70.77,Good
2019-06-01,Illeret,0.2832,26.82,28.01,0.0594,46.91,Moderate
2019-07-01,Illeret,0.2038,13.5,26.02,0.0735,37.59,Poor
2019-08-01,Illeret,0.1752,13.58,27.14,0.0675,36.03,Poor
2019-09-01,Illeret,0.2228,32.77,29.67,0.0621,41.73,Moderate
2019-10-01,Illeret,0.2791,55.39,32.07,0.0429,51.8,Moderate
2019-11-01,Illeret,0.4195,114.74,31.6,0.0376,73.07,Good
2019-12-01,Illeret,0.4475,102.52,29.82,0.0361,74.75,Good
2020-01-01,Illeret,0.2919,10.92,32.25,0.0572,41.97,Moderate
2020-02-01,Illeret,0.2328,22.49,33.65,0.0566,38.76,Poor
2020-03-01,Illeret,0.3229,75.59,32.63,0.0463,57.04,Moderate
2020-04-01,Illeret,0.3667,72.14,28.51,0.0352,65.27,Good
2020-05-01,Illeret,0.2952,43.44,29.01,0.0416,53.66,Moderate
2020-06-01,Illeret,0.2463,23.44,28.74,0.0497,45.33,Moderate
2020-07-01,Illeret,0.1885,13.75,27.48,0.0699,36.18,Poor
2020-08-01,Illeret,0.1574,15.69,29.38,0.0653,33.83,Poor
2020-09-01,Illeret,0.1732,17.71,31.01,0.0752,31.78,Poor
2020-10-01,Illeret,0.1813,19.73,33.06,0.0575,34.96,Poor
2020-11-01,Illeret,0.255,47.85,29.49,0.0591,47.34,Moderate
2020-12-01,Illeret,0.2525,37.73,31.0,0.0597,44.12,Moderate
2021-01-01,Illeret,0.2081,8.84,33.79,0.0464,36.92,Poor
2021-02-01,Illeret,0.1644,7.56,32.84,0.0653,30.22,Poor
2021-03-01,Illeret,0.1848,23.11,35.1,0.0618,33.2,Poor
2021-04-01,Illeret,0.2348,49.18,33.48,0.057,43.4,Moderate
2021-05-01,Illeret,0.2502,43.09,28.2,0.0581,47.45,Moderate
2021-06-01,Illeret,0.2016,9.44,29.11,0.0585,37.63,Poor
2021-07-01,Illeret,0.147,3.1,29.32,0.0734,29.27,Poor
2021-08-01,Illeret,0.1443,8.48,30.27,0.073,29.3,Poor
2021-09-01,Illeret,0.1346,8.46,32.19,0.073,27.07,Poor
2021-10-01,Illeret,0.1704,22.51,30.12,0.0643,35.51,Poor
2021-11-01,Illeret,0.2327,51.69,31.15,0.0526,46.52,Moderate
2021-12-01,Illeret,0.2285,31.42,31.1,0.0617,40.86,Moderate
2022-01-01,Illeret,0.1742,8.58,34.85,0.0645,29.64,Poor
2022-02-01,Illeret,0.1579,5.38,34.7,0.0593,29.23,Poor
2022-03-01,Illeret,0.1891,30.76,32.84,0.0757,33.5,Poor
2022-04-01,Illeret,0.1963,31.98,30.61,0.0549,40.62,Moderate
2022-05-01,Illeret,0.1847,18.14,30.05,0.0639,35.93,Poor
2022-06-01,Illeret,0.1691,16.17,31.03,0.0602,34.55,Poor
2022-07-01,Illeret,0.1543,6.49,30.4,0.0579,32.93,Poor
2022-08-01,Illeret,0.1386,8.42,29.72,0.0713,29.71,Poor
2022-09-01,Illeret,0.1423,8.29,28.77,0.0749,29.91,Poor
2022-10-01,Illeret,0.1796,20.35,31.71,0.0684,33.61,Poor
2022-11-01,Illeret,0.1988,37.71,32.03,0.0587,39.77,Poor
2022-12-01,Illeret,0.2055,29.18,33.24,0.0591,37.74,Poor
2023-01-01,Illeret,0.1694,10.84,34.96,0.0658,29.29,Poor
2023-02-01,Illeret,0.1534,10.45,34.19,0.0703,27.73,Poor
2023-03-01,Illeret,0.1837,27.77,32.41,0.068,34.68,Poor
2023-04-01,Illeret,0.3205,87.27,30.78,0.0575,57.79,Moderate
2023-05-01,Illeret,0.3625,78.23,27.01,0.0489,64.15,Good
2023-06-01,Illeret,0.2469,8.9,28.31,0.047,43.9,Moderate
2023-07-01,Illeret,0.2015,18.85,26.63,0.0571,41.48,Moderate
2023-08-01,Illeret,0.1947,13.98,30.32,0.0604,36.5,Poor
2023-09-01,Illeret,0.1993,19.73,30.8,0.0604,37.4,Poor
2023-10-01,Illeret,0.3963,160.1,28.94,0.0397,78.99,Good
2023-11-01,Illeret,0.4719,159.88,26.71,0.0271,88.87,Very good
2023-12-01,Illeret,0.4683,98.51,27.52,0.0226,80.39,Very good
2024-01-01,Illeret,0.3204,20.31,32.82,0.0414,48.57,Moderate
2024-02-01,Illeret,0.2537,17.44,32.42,0.0507,41.7,Moderate
2024-03-01,Illeret,0.2457,29.59,31.23,0.0554,43.05,Moderate
2024-04-01,Illeret,0.3909,100.36,28.7,0.045,69.35,Good
2024-05-01,Illeret,0.3481,57.86,28.49,0.0421,60.08,Good
2024-06-01,Illeret,0.2602,27.25,28.68,0.0575,45.26,Moderate
2024-07-01,Illeret,0.2089,17.71,27.47,0.0652,39.32,Poor
2024-08-01,Illeret,0.1952,20.6,29.16,0.0646,37.63,Poor
2024-09-01,Illeret,0.2022,28.69,29.97,0.0618,39.46,Poor
2024-10-01,Illeret,0.253,52.17,28.27,0.0511,50.66,Moderate
2024-11-01,Illeret,0.3207,74.91,28.81,0.0559,57.68,Moderate
2024-12-01,Illeret,0.3644,65.49,30.63,0.0447,60.2,Good
2025-01-01,Illeret,0.2693,21.02,31.29,0.0559,43.11,Moderate
2025-02-01,Illeret,0.2098,23.24,32.97,0.0584,37.43,Poor
2025-03-01,Illeret,0.2998,63.18,30.71,0.0594,51.96,Moderate
2025-04-01,Illeret,0.3404,77.35,30.18,0.047,60.35,Good
2025-05-01,Illeret,0.3952,84.0,28.77,0.0412,67.71,Good
2025-06-01,Illeret,0.278,17.41,27.5,0.0495,47.58,Moderate
2025-07-01,Illeret,0.2454,21.78,27.06,0.0678,42.32,Moderate
2025-08-01,Illeret,0.1613,7.82,30.54,0.0734,30.06,Poor
2025-09-01,Illeret,0.1933,30.54,29.35,0.0711,37.57,Poor
2025-10-01,Illeret,0.2754,59.75,28.3,0.0484,54.07,Moderate
2025-11-01,Illeret,0.3801,100.19,29.27,0.0462,67.83,Good
2025-12-01,Illeret,0.3375,52.54,30.62,0.0524,54.47,Moderate
2026-01-01,Illeret,0.2645,10.59,33.85,0.0539,39.46,Poor
2026-02-01,Illeret,0.2073,16.7,31.71,0.0688,34.87,Poor
2026-03-01,Illeret,0.2914,67.26,31.06,0.0523,53.36,Moderate
2026-04-01,Illeret,0.2834,35.8,29.91,0.0631,46.09,Moderate
2026-05-01,Illeret,0.2505,42.45,28.06,0.0574,47.62,Moderate
2026-06-01,Illeret,0.1807,13.14,29.42,0.0732,33.26,Poor
2026-07-01,Illeret,0.1599,5.74,24.4,0.0616,37.15,Poor
2026-08-01,Illeret,0.1722,22.36,27.8,0.0714,35.9,Poor
2019-01-01,Karare,0.03,14.01,31.94,0.0932,16.39,Very poor
2019-02-01,Karare,0.03,6.95,33.15,0.0812,16.92,Very poor
2019-03-01,Karare,0.0642,47.11,31.38,0.0782,28.07,Poor
2019-04-01,Karare,0.1142,50.37,29.86,0.0766,33.71,Poor
2019-05-01,Karare,0.1919,73.26,27.96,0.0717,45.55,Moderate
2019-06-01,Karare,0.0589,6.29,27.84,0.0813,23.06,Poor
2019-07-01,Karare,0.0389,13.42,27.69,0.0881,21.45,Poor
2019-08-01,Karare,0.0392,22.38,29.95,0.0738,24.33,Poor
2019-09-01,Karare,0.0548,28.59,27.4,0.0883,25.29,Poor
2019-10-01,Karare,0.1791,82.13,28.84,0.0578,48.52,Moderate
2019-11-01,Karare,0.2106,72.65,29.35,0.0704,45.95,Moderate
2019-12-01,Karare,0.2229,74.07,31.51,0.0622,47.14,Moderate
2020-01-01,Karare,0.1123,13.87,32.05,0.0791,25.18,Poor
2020-02-01,Karare,0.0672,25.41,32.89,0.0691,25.49,Poor
2020-03-01,Karare,0.1866,78.15,30.85,0.061,46.08,Moderate
2020-04-01,Karare,0.2451,82.77,29.24,0.0683,50.61,Moderate
2020-05-01,Karare,0.2587,83.06,27.69,0.0626,54.1,Moderate
2020-06-01,Karare,0.1134,13.94,27.59,0.0739,30.0,Poor
2020-07-01,Karare,0.0621,4.41,26.76,0.0698,26.38,Poor
2020-08-01,Karare,0.0366,19.18,26.78,0.0836,23.98,Poor
2020-09-01,Karare,0.05,23.52,27.42,0.0772,26.54,Poor
2020-10-01,Karare,0.0377,19.63,29.35,0.0723,24.58,Poor
2020-11-01,Karare,0.0665,37.11,28.48,0.0753,29.55,Poor
2020-12-01,Karare,0.0728,29.86,31.07,0.0666,28.64,Poor
2021-01-01,Karare,0.03,7.9,33.37,0.0865,15.73,Very poor
2021-02-01,Karare,0.03,8.47,35.3,0.0781,16.13,Very poor
2021-03-01,Karare,0.03,22.18,33.39,0.0661,22.61,Poor
2021-04-01,Karare,0.0343,27.84,29.83,0.0763,24.44,Poor
2021-05-01,Karare,0.044,14.5,30.68,0.0844,20.43,Poor
2021-06-01,Karare,0.03,13.73,30.18,0.0846,19.66,Very poor
2021-07-01,Karare,0.03,10.09,29.76,0.0937,17.38,Very poor
2021-08-01,Karare,0.03,12.07,31.17,0.0787,19.91,Very poor
2021-09-01,Karare,0.03,13.09,33.7,0.0733,19.25,Very poor
2021-10-01,Karare,0.03,19.7,32.47,0.0871,18.27,Very poor
2021-11-01,Karare,0.1057,59.41,31.47,0.0664,35.6,Poor
2021-12-01,Karare,0.0925,33.03,31.23,0.0762,28.29,Poor
2022-01-01,Karare,0.031,7.02,32.46,0.0822,17.32,Very poor
2022-02-01,Karare,0.03,5.81,34.32,0.084,15.16,Very poor
2022-03-01,Karare,0.0337,26.39,33.33,0.0761,21.39,Poor
2022-04-01,Karare,0.0922,42.78,32.1,0.0683,30.95,Poor
2022-05-01,Karare,0.088,33.8,30.36,0.0681,30.6,Poor
2022-06-01,Karare,0.0318,2.1,28.98,0.0851,18.7,Very poor
2022-07-01,Karare,0.03,2.94,27.78,0.0886,18.89,Very poor
2022-08-01,Karare,0.03,2.01,29.91,0.0679,21.64,Poor
2022-09-01,Karare,0.03,6.23,29.43,0.0862,18.66,Very poor
2022-10-01,Karare,0.041,35.63,32.23,0.078,23.91,Poor
2022-11-01,Karare,0.0572,24.45,29.87,0.0823,24.13,Poor
2022-12-01,Karare,0.1111,48.0,31.86,0.0789,30.97,Poor
2023-01-01,Karare,0.03,1.67,33.06,0.0792,16.55,Very poor
2023-02-01,Karare,0.03,1.96,33.53,0.0735,17.5,Very poor
2023-03-01,Karare,0.03,24.84,32.74,0.083,19.83,Very poor
2023-04-01,Karare,0.1539,90.22,27.74,0.0727,45.69,Moderate
2023-05-01,Karare,0.2397,83.22,26.21,0.0592,54.76,Moderate
2023-06-01,Karare,0.1377,30.35,28.76,0.0784,32.49,Poor
2023-07-01,Karare,0.1116,19.45,26.6,0.077,30.88,Poor
2023-08-01,Karare,0.057,19.5,26.98,0.0762,26.94,Poor
2023-09-01,Karare,0.03,20.07,25.88,0.0769,25.88,Poor
2023-10-01,Karare,0.0751,39.69,27.68,0.0805,30.05,Poor
2023-11-01,Karare,0.2488,157.22,29.78,0.0627,62.87,Good
2023-12-01,Karare,0.3231,123.13,30.32,0.0429,67.56,Good
2024-01-01,Karare,0.1493,6.09,32.03,0.0691,28.71,Poor
2024-02-01,Karare,0.051,18.25,32.36,0.0699,23.42,Poor
2024-03-01,Karare,0.1001,41.34,31.84,0.0646,32.29,Poor
2024-04-01,Karare,0.1476,69.38,29.87,0.0587,43.17,Moderate
2024-05-01,Karare,0.0951,23.84,28.79,0.07,30.25,Poor
2024-06-01,Karare,0.0932,31.11,27.85,0.0776,30.4,Poor
2024-07-01,Karare,0.0583,11.68,27.48,0.0724,26.18,Poor
2024-08-01,Karare,0.0332,14.12,27.82,0.0723,24.57,Poor
2024-09-01,Karare,0.0343,20.78,30.62,0.0859,20.5,Poor
2024-10-01,Karare,0.1485,74.07,28.36,0.0595,45.04,Moderate
2024-11-01,Karare,0.2101,76.38,28.6,0.0621,48.97,Moderate
2024-12-01,Karare,0.1564,53.94,31.22,0.0706,37.5,Poor
2025-01-01,Karare,0.1044,18.97,31.91,0.0758,26.33,Poor
2025-02-01,Karare,0.03,6.97,30.38,0.0793,19.57,Very poor
2025-03-01,Karare,0.1219,53.89,30.28,0.0725,35.39,Poor
2025-04-01,Karare,0.1285,48.0,29.88,0.0764,34.34,Poor
2025-05-01,Karare,0.2511,113.11,25.74,0.0538,62.11,Good
2025-06-01,Karare,0.1404,16.66,28.63,0.0687,32.67,Poor
2025-07-01,Karare,0.0906,23.0,28.66,0.0767,28.41,Poor
2025-08-01,Karare,0.0549,9.49,29.17,0.0638,26.14,Poor
2025-09-01,Karare,0.03,14.62,27.83,0.0884,20.85,Poor
2025-10-01,Karare,0.1023,49.53,29.82,0.0675,34.77,Poor
2025-11-01,Karare,0.2138,89.89,28.82,0.0609,51.59,Moderate
2025-12-01,Karare,0.2539,91.32,30.54,0.0634,52.7,Moderate
2026-01-01,Karare,0.1227,8.96,34.29,0.0699,25.33,Poor
2026-02-01,Karare,0.0902,18.71,33.11,0.0643,26.87,Poor
2026-03-01,Karare,0.0972,35.42,31.86,0.0765,28.44,Poor
2026-04-01,Karare,0.1712,89.35,28.08,0.073,46.42,Moderate
2026-05-01,Karare,0.1409,34.74,28.98,0.067,35.8,Poor
2026-06-01,Karare,0.0977,33.69,28.3,0.0711,32.24,Poor
2026-07-01,Karare,0.0625,22.77,28.42,0.0674,28.68,Poor
2026-08-01,Karare,0.03,20.01,28.54,0.0833,22.31,Poor
2019-01-01,Kargi/South Horr,0.1038,13.2,34.91,0.085,20.88,Poor
2019-02-01,Kargi/South Horr,0.1583,9.47,33.98,0.0658,29.08,Poor
2019-03-01,Kargi/South Horr,0.3012,67.67,33.64,0.0507,52.41,Moderate
2019-04-01,Kargi/South Horr,0.3657,71.4,31.03,0.0462,60.63,Good
2019-05-01,Kargi/South Horr,0.384,63.18,29.76,0.0429,62.29,Good
2019-06-01,Kargi/South Horr,0.2876,22.25,28.63,0.0558,46.76,Moderate
2019-07-01,Kargi/South Horr,0.2769,22.75,29.96,0.0559,45.0,Moderate
2019-08-01,Kargi/South Horr,0.2359,13.95,27.59,0.0629,41.02,Moderate
2019-09-01,Kargi/South Horr,0.2522,31.65,28.7,0.0507,46.92,Moderate
2019-10-01,Kargi/South Horr,0.3939,80.1,30.48,0.042,65.43,Good
2019-11-01,Kargi/South Horr,0.5182,114.86,30.07,0.0389,79.66,Good
2019-12-01,Kargi/South Horr,0.4334,62.65,31.89,0.0322,66.33,Good
2020-01-01,Kargi/South Horr,0.3326,20.09,33.05,0.051,47.08,Moderate
2020-02-01,Kargi/South Horr,0.2775,15.83,33.25,0.0631,39.66,Poor
2020-03-01,Kargi/South Horr,0.3223,54.62,30.72,0.0442,55.5,Moderate
2020-04-01,Kargi/South Horr,0.3642,69.67,31.45,0.0367,62.01,Good
2020-05-01,Kargi/South Horr,0.3652,48.49,28.95,0.0514,57.29,Moderate
2020-06-01,Kargi/South Horr,0.3032,24.19,27.36,0.0679,46.51,Moderate
2020-07-01,Kargi/South Horr,0.2617,16.58,26.38,0.0457,48.04,Moderate
2020-08-01,Kargi/South Horr,0.2125,8.4,28.05,0.0653,37.55,Poor
2020-09-01,Kargi/South Horr,0.2405,27.86,28.29,0.0654,42.53,Moderate
2020-10-01,Kargi/South Horr,0.215,13.5,30.13,0.0696,35.95,Poor
2020-11-01,Kargi/South Horr,0.2459,20.5,30.24,0.058,41.78,Moderate
2020-12-01,Kargi/South Horr,0.2838,36.14,32.51,0.051,46.77,Moderate
2021-01-01,Kargi/South Horr,0.228,9.4,33.89,0.0716,32.72,Poor
2021-02-01,Kargi/South Horr,0.2196,13.13,35.49,0.0599,34.07,Poor
2021-03-01,Kargi/South Horr,0.2236,16.69,34.58,0.0657,34.4,Poor
2021-04-01,Kargi/South Horr,0.2688,53.84,33.39,0.0467,48.93,Moderate
2021-05-01,Kargi/South Horr,0.2367,11.89,28.32,0.0545,42.0,Moderate
2021-06-01,Kargi/South Horr,0.2025,7.04,28.99,0.0626,36.48,Poor
2021-07-01,Kargi/South Horr,0.1889,8.2,29.23,0.0674,34.46,Poor
2021-08-01,Kargi/South Horr,0.2187,12.85,30.62,0.0606,37.71,Poor
2021-09-01,Kargi/South Horr,0.2006,9.32,30.7,0.06,35.93,Poor
2021-10-01,Kargi/South Horr,0.2185,18.75,31.62,0.0598,38.06,Poor
2021-11-01,Kargi/South Horr,0.2544,35.29,33.31,0.0556,42.9,Moderate
2021-12-01,Kargi/South Horr,0.2601,22.94,32.25,0.059,41.34,Moderate
2022-01-01,Kargi/South Horr,0.1916,2.2,32.18,0.0695,30.82,Poor
2022-02-01,Kargi/South Horr,0.2046,9.63,32.46,0.0616,34.48,Poor
2022-03-01,Kargi/South Horr,0.2404,34.13,31.52,0.0527,43.82,Moderate
2022-04-01,Kargi/South Horr,0.2444,29.52,29.91,0.0492,45.39,Moderate
2022-05-01,Kargi/South Horr,0.2558,32.34,30.48,0.0604,43.71,Moderate
2022-06-01,Kargi/South Horr,0.254,19.67,29.19,0.0498,44.86,Moderate
2022-07-01,Kargi/South Horr,0.2378,13.03,28.54,0.0598,40.91,Moderate
2022-08-01,Kargi/South Horr,0.2172,7.73,27.03,0.0606,39.61,Poor
2022-09-01,Kargi/South Horr,0.1986,13.9,28.51,0.0635,37.51,Poor
2022-10-01,Kargi/South Horr,0.2327,19.83,32.1,0.0565,39.57,Poor
2022-11-01,Kargi/South Horr,0.2934,45.56,31.61,0.0622,47.23,Moderate
2022-12-01,Kargi/South Horr,0.3204,42.82,32.87,0.0458,51.31,Moderate
2023-01-01,Kargi/South Horr,0.2113,7.35,34.58,0.0709,30.81,Poor
2023-02-01,Kargi/South Horr,0.2026,5.69,37.22,0.0645,29.25,Poor
2023-03-01,Kargi/South Horr,0.2312,29.15,33.34,0.0555,40.25,Moderate
2023-04-01,Kargi/South Horr,0.3941,104.07,28.15,0.0451,70.61,Good
2023-05-01,Kargi/South Horr,0.3629,27.23,27.98,0.0521,54.2,Moderate
2023-06-01,Kargi/South Horr,0.2838,20.88,28.51,0.057,46.09,Moderate
2023-07-01,Kargi/South Horr,0.2175,9.53,29.41,0.0529,39.75,Poor
2023-08-01,Kargi/South Horr,0.2352,21.24,25.41,0.0494,46.92,Moderate
2023-09-01,Kargi/South Horr,0.2499,19.92,30.53,0.0571,41.94,Moderate
2023-10-01,Kargi/South Horr,0.3919,111.51,29.77,0.0384,71.89,Good
2023-11-01,Kargi/South Horr,0.5274,209.9,28.89,0.0168,91.38,Very good
2023-12-01,Kargi/South Horr,0.4981,85.22,30.5,0.0291,76.43,Good
2024-01-01,Kargi/South Horr,0.3267,10.76,33.74,0.0495,44.9,Moderate
2024-02-01,Kargi/South Horr,0.2454,10.69,32.5,0.0575,38.39,Poor
2024-03-01,Kargi/South Horr,0.3355,65.68,32.98,0.0545,54.16,Moderate
2024-04-01,Kargi/South Horr,0.4788,112.29,30.63,0.0319,78.87,Good
2024-05-01,Kargi/South Horr,0.4509,61.36,29.56,0.0355,68.48,Good
2024-06-01,Kargi/South Horr,0.3381,18.31,28.69,0.0446,52.08,Moderate
2024-07-01,Kargi/South Horr,0.2332,4.56,28.38,0.0598,39.32,Poor
2024-08-01,Kargi/South Horr,0.2036,10.73,27.87,0.0471,41.51,Moderate
2024-09-01,Kargi/South Horr,0.2489,30.29,31.62,0.0596,42.14,Moderate
2024-10-01,Kargi/South Horr,0.3418,73.57,31.62,0.0424,59.69,Moderate
2024-11-01,Kargi/South Horr,0.4414,100.21,28.12,0.0356,75.42,Good
2024-12-01,Kargi/South Horr,0.3615,33.71,30.76,0.037,56.32,Moderate
2025-01-01,Kargi/South Horr,0.2615,10.36,31.18,0.0615,39.64,Poor
2025-02-01,Kargi/South Horr,0.2099,4.5,33.43,0.0581,34.01,Poor
2025-03-01,Kargi/South Horr,0.3796,94.39,31.81,0.0477,64.47,Good
2025-04-01,Kargi/South Horr,0.4056,69.57,30.55,0.05,62.66,Good
2025-05-01,Kargi/South Horr,0.3846,69.85,28.82,0.0392,65.03,Good
2025-06-01,Kargi/South Horr,0.3176,12.79,29.03,0.0396,50.57,Moderate
2025-07-01,Kargi/South Horr,0.2586,11.3,27.74,0.0512,44.63,Moderate
2025-08-01,Kargi/South Horr,0.2217,21.2,28.02,0.0614,41.21,Moderate
2025-09-01,Kargi/South Horr,0.2412,18.29,29.0,0.0725,38.85,Poor
2025-10-01,Kargi/South Horr,0.371,90.55,28.66,0.0388,67.74,Good
2025-11-01,Kargi/South Horr,0.5065,115.18,30.77,0.0317,80.77,Very good
2025-12-01,Kargi/South Horr,0.4183,53.25,32.03,0.033,63.43,Good
2026-01-01,Kargi/South Horr,0.2937,9.98,32.78,0.0469,43.79,Moderate
2026-02-01,Kargi/South Horr,0.2884,24.88,33.12,0.0613,42.44,Moderate
2026-03-01,Kargi/South Horr,0.3312,52.52,30.48,0.0482,55.05,Moderate
2026-04-01,Kargi/South Horr,0.4503,140.0,28.16,0.036,82.55,Very good
2026-05-01,Kargi/South Horr,0.4689,77.76,27.51,0.0383,73.49,Good
2026-06-01,Kargi/South Horr,0.3001,14.23,29.9,0.0543,45.63,Moderate
2026-07-01,Kargi/South Horr,0.2761,21.22,30.8,0.0676,41.43,Moderate
2026-08-01,Kargi/South Horr,0.2312,12.15,26.99,0.0707,39.12,Poor
